p_id,Sr_No,nationality,product_id,product_category,product_type,product_name,service_id,serviced_by,inclusions,service_description,visa_entry,visa_validity,visa_duration,min_no_of_hrs,max_no_of_hrs,airport,airport_code,arrival_terminal,departure_terminal,travel_type,city,country,country_code,supplier,supplier_status,rate_application,currency,adult_cost_price,adult_cost_tax,child_cost_price,child_cost_tax,child_defination_max,child_defination_min,child_free,group_size_min,group_size_max,group_price,group_price_tax,exceptions,Sales Cut Off,booking_cut_off,time_zone,service_charge_adult,total,service_tax_adult,service_charge_child,service_tax_child,service_tax_applicable_on,sales_cut_off,sales_cut_off_time_zone,cancellation_time,cancellation_charges,discount,discount_amount,output_price,important_notes,booking_type,gst_criteria,gst_base_amount,gst_rate,gst_rate_currency,total_sp,total_sp_with_gst,total_sp_usd,total_sp_usd_with_gst,total_sp_inr,total_sp_inr_with_gst,c_total_sp,c_total_sp_with_gst,c_total_sp_usd,c_total_sp_usd_with_gst,c_total_sp_inr,c_total_sp_inr_with_gst,buffet_meals,alcoholic_beverages,non_alcoholic_beverages,wifi,shower,smoking_zone,prayer_room,sleeping_pods,kids_play_area,fast_track_immigration,fast_track_security,porter,personal_assistance,lounge,child_free_2yrs,child_free_3yrs,child_free_5yrs,child_free_6yrs,is_active
526,283,All,2,M&A,Arrival,Meet & Assist,0,NA,"<ul><li>We’ll be waiting for you at the top of the air bridge as you enter the terminal building</li>
<li>A guiding hand through passport control, baggage collection (including porters if needed) and customs</li>
<li>Onwards to waiting friends in arrivals, or to your train, car, taxi or coach.</li></ul>","<p>An unfamiliar airport can be daunting. But not when you have our Meet & Assist to guide you through the terminal and the formalities of immigration, customs and security. It’s a perfect help for 5 passengers travelling together on the same aircraft.
Our officer will know your name and the detail of your travel plans. When they greet you, they’ll be holding a board with your name on it. They’re all excellent linguists, so there’s a good chance they’ll also speak your language.</p>",NA,null,NA,NA,NA,Heathrow,LHR,All,,All,London,England,GBR,ARL Services,Active,Group,GBP,175,,,,,,2,5,5,0,0,NA,24,1,26.25,0,,0,,,26,1,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,GBP,175,175, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
527,284,All,2,M&A,Arrival,Meet & Assist,0,NA,"<ul><li>We’ll be waiting for you at the top of the air bridge as you enter the terminal building</li>
<li>A guiding hand through passport control, baggage collection (including porters if needed) and customs</li>
<li>Onwards to waiting friends in arrivals, or to your train, car, taxi or coach.</li></ul>","<p>An unfamiliar airport can be daunting. But not when you have our Meet & Assist to guide you through the terminal and the formalities of immigration, customs and security. It’s a perfect help for 6 passengers travelling together on the same aircraft.
Our officer will know your name and the detail of your travel plans. When they greet you, they’ll be holding a board with your name on it. They’re all excellent linguists, so there’s a good chance they’ll also speak your language.</p>",NA,null,NA,NA,NA,Heathrow,LHR,All,,All,London,England,GBR,ARL Services,Active,Group,GBP,200,,,,,,2,6,6,0,0,NA,24,1,30,0,,0,,,26,1,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,GBP,200,200, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
528,285,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li> We’ll meet you at the kerbside on the terminal forecourt, in your car park or from your incoming train or coach</li>
<li>A guiding hand through check-in, passport control and security</li>
<li>Onwards to your departure lounge and, in good time, to your departure gate</li>
<li>Help with VAT refunds</li>
<li>Access arranged to a private lounge if required.</li></ul>","<p>An unfamiliar airport can be daunting. But not when you have our Meet & Assist to guide you through the terminal and the formalities of airline check-in, immigration, customs and security. It’s a perfect help for up to 2 passengers travelling together on the same aircraft.
Our officer will know your name and the detail of your travel plans. When they greet you, they’ll be holding a board with your name on it. They’re all excellent linguists, so there’s a good chance they’ll also speak your language.</p>",NA,null,NA,NA,NA,Heathrow,LHR,All,,All,London,England,GBR,ARL Services,Active,Group,GBP,100,,,,,,2,1,2,0,0,NA,24,1,15,0,,0,,,26,1,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,GBP,100,100, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
529,286,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li> We’ll meet you at the kerbside on the terminal forecourt, in your car park or from your incoming train or coach</li>
<li>A guiding hand through check-in, passport control and security</li>
<li>Onwards to your departure lounge and, in good time, to your departure gate</li>
<li>Help with VAT refunds</li>
<li>Access arranged to a private lounge if required.</li></ul>","<p>An unfamiliar airport can be daunting. But not when you have our Meet & Assist to guide you through the terminal and the formalities of airline check-in, immigration, customs and security. It’s a perfect help for 3 passengers travelling together on the same aircraft.
Our officer will know your name and the detail of your travel plans. When they greet you, they’ll be holding a board with your name on it. They’re all excellent linguists, so there’s a good chance they’ll also speak your language.</p>",NA,null,NA,NA,NA,Heathrow,LHR,All,,All,London,England,GBR,ARL Services,Active,Group,GBP,125,,,,,,2,3,3,0,0,NA,24,1,18.75,0,,0,,,26,1,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,GBP,125,125, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
530,287,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li> We’ll meet you at the kerbside on the terminal forecourt, in your car park or from your incoming train or coach</li>
<li>A guiding hand through check-in, passport control and security</li>
<li>Onwards to your departure lounge and, in good time, to your departure gate</li>
<li>Help with VAT refunds</li>
<li>Access arranged to a private lounge if required.</li></ul>","<p>An unfamiliar airport can be daunting. But not when you have our Meet & Assist to guide you through the terminal and the formalities of airline check-in, immigration, customs and security. It’s a perfect help for 4 passengers travelling together on the same aircraft.
Our officer will know your name and the detail of your travel plans. When they greet you, they’ll be holding a board with your name on it. They’re all excellent linguists, so there’s a good chance they’ll also speak your language.</p>",NA,null,NA,NA,NA,Heathrow,LHR,All,,All,London,England,GBR,ARL Services,Active,Group,GBP,150,,,,,,2,4,4,0,0,NA,24,1,22.5,0,,0,,,26,1,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,GBP,150,150, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
531,288,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li> We’ll meet you at the kerbside on the terminal forecourt, in your car park or from your incoming train or coach</li>
<li>A guiding hand through check-in, passport control and security</li>
<li>Onwards to your departure lounge and, in good time, to your departure gate</li>
<li>Help with VAT refunds</li>
<li>Access arranged to a private lounge if required.</li></ul>","<p>An unfamiliar airport can be daunting. But not when you have our Meet & Assist to guide you through the terminal and the formalities of airline check-in, immigration, customs and security. It’s a perfect help for 5 passengers travelling together on the same aircraft.
Our officer will know your name and the detail of your travel plans. When they greet you, they’ll be holding a board with your name on it. They’re all excellent linguists, so there’s a good chance they’ll also speak your language.</p>",NA,null,NA,NA,NA,Heathrow,LHR,All,,All,London,England,GBR,ARL Services,Active,Group,GBP,175,,,,,,2,5,5,0,0,NA,24,1,26.25,0,,0,,,26,1,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,GBP,175,175, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
532,289,All,2,M&A,Departure,Meet & Assist,0,NA,"<ul><li> We’ll meet you at the kerbside on the terminal forecourt, in your car park or from your incoming train or coach</li>
<li>A guiding hand through check-in, passport control and security</li>
<li>Onwards to your departure lounge and, in good time, to your departure gate</li>
<li>Help with VAT refunds</li>
<li>Access arranged to a private lounge if required.</li></ul>","<p>An unfamiliar airport can be daunting. But not when you have our Meet & Assist to guide you through the terminal and the formalities of airline check-in, immigration, customs and security. It’s a perfect help for 6 passengers travelling together on the same aircraft.
Our officer will know your name and the detail of your travel plans. When they greet you, they’ll be holding a board with your name on it. They’re all excellent linguists, so there’s a good chance they’ll also speak your language.</p>",NA,null,NA,NA,NA,Heathrow,LHR,All,,All,London,England,GBR,ARL Services,Active,Group,GBP,200,,,,,,2,6,6,0,0,NA,24,1,30,0,,0,,,26,1,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,GBP,200,200, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
533,290,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>We’ll meet you from your incoming fight, guide you through our Flight Connection Centre and check- in formalities, and on to your departure lounge and departure gate</li>
<li>If you have to change terminals, we’ll be by your side all the way</li>
<li>Access arranged to a private lounge if required.</li></ul>","<p>An unfamiliar airport can be daunting. But not when you have our Meet & Assist to guide you through the terminal and the formalities of a transit passenger such as airline check-in (if Applicable), looking for the connecting airline gate etc. It’s a perfect help for up to 2 passengers travelling together on the same aircraft.
Our officer will know your name and the detail of your travel plans. When they greet you, they’ll be holding a board with your name on it. They’re all excellent linguists, so there’s a good chance they’ll also speak your language.</p>",NA,null,NA,NA,NA,Heathrow,LHR,All,,All,London,England,GBR,ARL Services,Active,Group,GBP,120,,,,,,2,1,2,0,0,NA,24,1,18,0,,0,,,26,1,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,GBP,120,120, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
534,291,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>We’ll meet you from your incoming fight, guide you through our Flight Connection Centre and check- in formalities, and on to your departure lounge and departure gate</li>
<li>If you have to change terminals, we’ll be by your side all the way</li>
<li>Access arranged to a private lounge if required.</li></ul>","<p>An unfamiliar airport can be daunting. But not when you have our Meet & Assist to guide you through the terminal and the formalities of a transit passenger such as airline check-in (if Applicable), looking for the connecting airline gate etc. It’s a perfect help for 3 passengers travelling together on the same aircraft.
Our officer will know your name and the detail of your travel plans. When they greet you, they’ll be holding a board with your name on it. They’re all excellent linguists, so there’s a good chance they’ll also speak your language.</p>",NA,null,NA,NA,NA,Heathrow,LHR,All,,All,London,England,GBR,ARL Services,Active,Group,GBP,145,,,,,,2,3,3,0,0,NA,24,1,21.75,0,,0,,,26,1,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,GBP,145,145, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
535,292,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>We’ll meet you from your incoming fight, guide you through our Flight Connection Centre and check- in formalities, and on to your departure lounge and departure gate</li>
<li>If you have to change terminals, we’ll be by your side all the way</li>
<li>Access arranged to a private lounge if required.</li></ul>","<p>An unfamiliar airport can be daunting. But not when you have our Meet & Assist to guide you through the terminal and the formalities of a transit passenger such as airline check-in (if Applicable), looking for the connecting airline gate etc. It’s a perfect help for 4 passengers travelling together on the same aircraft.
Our officer will know your name and the detail of your travel plans. When they greet you, they’ll be holding a board with your name on it. They’re all excellent linguists, so there’s a good chance they’ll also speak your language.</p>",NA,null,NA,NA,NA,Heathrow,LHR,All,,All,London,England,GBR,ARL Services,Active,Group,GBP,170,,,,,,2,4,4,0,0,NA,24,1,25.5,0,,0,,,26,1,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,GBP,170,170, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
536,293,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>We’ll meet you from your incoming fight, guide you through our Flight Connection Centre and check- in formalities, and on to your departure lounge and departure gate</li>
<li>If you have to change terminals, we’ll be by your side all the way</li>
<li>Access arranged to a private lounge if required.</li></ul>","<p>An unfamiliar airport can be daunting. But not when you have our Meet & Assist to guide you through the terminal and the formalities of a transit passenger such as airline check-in (if Applicable), looking for the connecting airline gate etc. It’s a perfect help for 5 passengers travelling together on the same aircraft.
Our officer will know your name and the detail of your travel plans. When they greet you, they’ll be holding a board with your name on it. They’re all excellent linguists, so there’s a good chance they’ll also speak your language.</p>",NA,null,NA,NA,NA,Heathrow,LHR,All,,All,London,England,GBR,ARL Services,Active,Group,GBP,195,,,,,,2,5,5,0,0,NA,24,1,29.25,0,,0,,,26,1,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,GBP,195,195, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
537,294,All,2,M&A,Transit,Meet & Assist,0,NA,"<ul><li>We’ll meet you from your incoming fight, guide you through our Flight Connection Centre and check- in formalities, and on to your departure lounge and departure gate</li>
<li>If you have to change terminals, we’ll be by your side all the way</li>
<li>Access arranged to a private lounge if required.</li></ul>","<p>An unfamiliar airport can be daunting. But not when you have our Meet & Assist to guide you through the terminal and the formalities of a transit passenger such as airline check-in (if Applicable), looking for the connecting airline gate etc. It’s a perfect help for 6 passengers travelling together on the same aircraft.
Our officer will know your name and the detail of your travel plans. When they greet you, they’ll be holding a board with your name on it. They’re all excellent linguists, so there’s a good chance they’ll also speak your language.</p>",NA,null,NA,NA,NA,Heathrow,LHR,All,,All,London,England,GBR,ARL Services,Active,Group,GBP,220,,,,,,2,6,6,0,0,NA,24,1,33,0,,0,,,26,1,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,GBP,220,220, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,
